pair_id,cosine_score,manhattan_distance,euclidean_distance,dot_product
17552797_10787006,0.017131984,-420.85205,-19.271475,3.2348235
5916124_675879,0.013905108,-439.62585,-19.79293,2.759774
8894367_4820691,-0.01757574,-437.45166,-19.872583,-3.4087582
6064544_14599207,-0.06437194,-424.3365,-19.291517,-11.241728
12597017_14599207,-0.056819916,-466.16174,-20.97698,-11.748194
12597017_5925421,-0.07920921,-466.35034,-21.042513,-16.108505
15481784_16642094,-0.0055470467,-449.89108,-20.468895,-1.1422224
16548533_14599207,-0.049910784,-422.4209,-19.433456,-8.975061
16548533_16642094,-0.05155921,-417.6084,-19.267616,-9.101177
14984893_11931730,-0.11913848,-460.3628,-21.016003,-23.424255
16548533_5925421,-0.040824294,-414.0728,-19.188105,-7.2205777
9187025_5925421,-0.113830686,-461.69287,-20.943012,-22.311356
4833746_6344678,-0.11141801,-448.6956,-20.379074,-20.816767
10868139_13131683,-0.069515586,-428.75885,-19.518162,-12.379949
10868139_4543254,0.067880094,-429.3211,-19.751867,14.0577965
12815556_363099,-0.1329484,-445.3136,-20.175983,-23.86809
16280292_2791863,-0.091992736,-428.59006,-19.72445,-16.310268
16280292_12182724,-0.116615534,-455.81866,-20.703146,-22.376652
4833746_7206117,-0.13837767,-459.30728,-20.846529,-26.40561
16280292_1491246,-0.11834633,-455.5287,-20.71932,-22.70908
16280292_1919493,0.011794925,-413.1797,-18.857592,2.113325
12259036_14748358,-0.039990544,-460.34348,-21.134214,-8.587318
1542451_5193933,-0.067296624,-457.96393,-20.786722,-13.594929
4723521_6345298,0.0049790144,-450.97827,-20.843554,1.0867314
2679637_5193933,-0.022875428,-469.40878,-21.215168,-5.031858
2804226_4856007,0.0132315755,-451.9176,-20.908594,2.9307904
4723521_8585986,-0.0034130812,-448.1654,-20.627916,-0.7236397
3190619_6345298,-0.027919054,-468.8317,-21.548344,-6.30545
16840464_6345298,-0.057211995,-467.0255,-21.463886,-12.461852
12247135_17103923,-0.0064777136,-464.77808,-20.978245,-1.4161842
17267687_15123137,0.07835472,-442.12158,-20.50346,17.82118
15165864_15123137,0.07811904,-474.71738,-21.450861,19.490944
2679637_12715300,0.090219915,-443.74533,-20.051645,19.933413
17352742_16863463,0.0034546852,-450.947,-20.628633,0.7372093
15584255_8729772,-0.00016379356,-451.1582,-20.707138,-0.035089016
14487607_2927427,-0.054924965,-462.28198,-20.908268,-11.379643
1146536_11206726,0.08301687,-434.63858,-19.693943,17.556328
3571639_14165920,0.009241581,-454.7157,-20.82992,2.0233736
12202737_2927427,-0.0025384426,-457.14526,-20.954544,-0.5553751
972933_14165920,0.09690732,-439.24365,-19.977861,21.407234
9030619_11206726,0.009623349,-455.8708,-20.853882,2.1110325
1729599_14087482,0.029623806,-430.8663,-19.812025,5.9497013
10612568_14087482,-0.039944768,-463.72064,-20.87692,-8.28254
4125061_14087482,-0.038816452,-450.42957,-20.656313,-7.906645
16080300_14087482,-0.04200816,-452.4676,-20.251778,-8.233589
11502842_15115350,-0.054745197,-447.5326,-20.255354,-10.492888
1812810_14087482,0.056296825,-434.6682,-19.73544,11.507478
14931057_14087482,-0.0570724,-447.4443,-20.34649,-11.135108
2189584_6128210,-0.04347253,-475.53473,-21.64523,-9.750564
10978498_9187025,-0.030573964,-465.24792,-21.22597,-6.6828446
14983750_14214957,-0.028602004,-447.24365,-20.36921,-5.757975
15016075_14214957,0.20230609,-402.17258,-18.165012,41.809856
11845761_6064544,0.042605042,-417.3529,-18.75412,7.789871
14054878_14214957,0.0025494099,-469.38077,-21.187006,0.57304215
2584447_6128210,0.009232581,-454.11594,-20.67214,1.9910872
2584447_9187025,0.023612797,-449.72565,-20.569386,5.116069
14989754_9187025,0.018123388,-416.83096,-18.949442,3.2554302
1564627_10868139,-0.07663417,-464.7948,-21.182528,-15.830296
14798000_14655752,0.0090453625,-439.08173,-20.153225,1.8516841
14798000_10868139,-0.059283853,-444.0055,-20.43715,-11.646164
1801899_4833746,0.07964653,-463.04828,-20.805298,18.28871
15054489_7604546,0.008040249,-453.0738,-20.451305,1.6779246
9129726_4833746,0.059316278,-462.7345,-20.895176,13.478479
15054489_4833746,0.059166014,-439.23605,-20.04129,12.519261
6099516_12815556,-0.15708852,-472.54272,-21.807955,-31.916325
6698203_7604546,0.052024245,-428.89288,-19.398825,10.283796
11383884_11928651,0.03869605,-459.43698,-20.901834,8.779887
15561179_3693409,0.051487923,-464.56018,-21.325344,12.341758
6139101_11928651,-0.035470843,-504.46594,-22.902485,-8.971037
10392903_11928651,-0.0044150352,-468.7279,-21.376215,-1.0029325
6139101_3693409,-0.0010356903,-496.19736,-22.602648,-0.263968
6139101_15856084,-0.010711908,-500.23346,-22.813189,-2.755971
14020037_15856084,0.05063343,-479.628,-21.485546,12.3078
17557493_3693409,0.08407307,-462.15265,-20.849354,19.943596
6348576_3693409,0.0233379,-469.2319,-21.628078,5.588142
8823650_4748274,0.0011563301,-459.06934,-20.735252,0.24859571
11845761_3179172,4.78E-05,-447.3732,-20.359554,0.00992775
14054878_14285045,0.07131684,-438.7182,-19.96759,15.226734
17167231_22670,0.023987412,-464.87817,-20.865953,5.3399553
6163661_15458992,-0.0007929802,-453.97787,-20.35796,-0.16416776
8994531_10855617,-0.026681185,-457.5047,-20.515345,-5.466181
8859930_3179172,0.06300521,-444.09958,-20.645775,14.302769
4895032_4284131,0.0064677,-445.60056,-20.407507,1.3553495
5303723_4284131,-0.042198062,-440.948,-20.044321,-8.0913
11443061_1801899,-0.026298642,-505.2354,-23.06055,-6.7843313
6875017_9129726,-0.09129238,-510.82297,-23.033062,-21.988144
13545898_1801899,-0.015423298,-505.682,-23.029066,-4.0132904
1022937_9129726,-0.031959057,-510.5751,-23.093727,-8.23647
1564627_9129726,-0.032814384,-509.11682,-23.04971,-8.414668
15506825_1801899,-0.061195612,-494.24725,-22.246489,-13.959112
8135204_9129726,-0.03152573,-505.586,-22.928598,-8.002808
8464290_1801899,-0.036958694,-514.70825,-23.279148,-9.624177
187005_9129726,-0.039691567,-506.06564,-22.888561,-9.950617
16074836_8384966,0.050875247,-456.82623,-20.890799,11.694516
5038303_8384966,0.04157096,-453.8764,-20.71517,9.306077
543627_12097777,0.010950863,-426.56583,-19.591026,2.0910819
5977205_8384966,0.06384808,-453.69495,-20.7207,14.63917
12131666_7516973,-0.10633266,-482.38937,-21.810434,-22.756634
4467189_2924194,-0.023030043,-431.61548,-19.688362,-4.307274
4467189_13849586,-0.0013157129,-456.1624,-20.743181,-0.2826413
11013824_8384966,-0.11934817,-486.28247,-22.179989,-26.218508
543627_8384966,0.0068832636,-473.85928,-21.228306,1.5616887
2643276_10463315,-0.038014054,-484.46063,-22.193783,-9.019306
2692946_8011529,-0.0017490387,-470.62317,-21.40052,-0.39980888
17160200_10463315,0.03131485,-476.83063,-21.583738,7.528738
15728216_7951274,0.07793975,-444.89355,-20.368196,17.51884
1137591_8011529,0.01563716,-475.25482,-21.547672,3.6852555
6085154_8011529,-0.047568083,-470.23175,-21.448198,-10.438697
17160200_8011529,0.038570523,-470.29715,-21.29497,9.08962
13094928_10463315,-0.064234614,-499.11478,-22.555777,-15.352907
1137591_10463315,0.0023726225,-482.40805,-21.90416,0.5704551
16399243_5874111,-0.030944586,-466.9939,-21.060335,-6.6564703
5405210_16504717,-0.10708046,-485.76508,-21.990726,-23.38689
10455687_17311733,-0.019788504,-452.6639,-20.55147,-4.094188
10455687_5874111,-0.061285853,-475.3347,-21.423016,-13.251309
10455687_16504717,-0.05875635,-477.7072,-21.47747,-12.79908
16399243_16504717,-0.03918934,-467.12762,-21.223827,-8.4927635
14906418_16504717,-0.07240653,-478.2347,-21.581331,-15.72227
6724047_9503835,-0.011274099,-493.61682,-22.577284,-2.8379111
84352_8500065,0.016880512,-476.91766,-21.821743,4.0792
15218269_9503835,0.01527071,-484.8671,-22.156649,3.7991524
6032490_8500065,-0.0065350533,-490.4956,-22.334572,-1.6179783
17277437_806259,0.010492802,-488.53992,-22.545185,2.6935415
2512633_8500065,-0.040889025,-491.8789,-22.103767,-9.550552
17557444_10052276,0.021842122,-472.14905,-21.354704,5.0540857
11152892_10052276,-0.03788495,-490.25473,-22.026985,-8.797449
17277437_9503835,-0.005225301,-492.1679,-22.711517,-1.3399606
13303931_12280000,-0.023616433,-482.00726,-22.036453,-5.4885945
15374923_8759007,-0.054803252,-499.26868,-22.28691,-12.622822
17378561_12280000,-0.0022950172,-496.37537,-22.562704,-0.57839
1015454_8759007,-0.036688685,-482.059,-22.348692,-8.6890955
15374923_12280000,-0.027151823,-490.84818,-21.986137,-6.2476516
16666178_15914256,-0.01676023,-483.17487,-22.122208,-3.973092
15985653_8759007,-0.057323337,-490.56433,-22.231247,-13.08194
15180179_12280000,0.004386306,-493.17776,-22.443762,1.1005385
1015454_12280000,-0.04247117,-483.297,-22.396812,-10.048569
9472022_10340860,0.14513469,-417.66122,-19.22935,31.38068
14989754_11856366,-0.04811561,-429.3222,-19.425043,-8.535759
16598757_4679608,0.07442498,-444.4115,-20.235136,16.428988
11455595_16796606,-0.046984076,-421.9496,-19.298615,-8.274144
17364918_4679608,-0.033085823,-480.0297,-21.482172,-7.3720326
15158304_10340860,0.06243515,-428.9402,-19.786213,13.034003
5236555_11856366,0.0097334385,-440.75104,-20.152184,1.9949064
17176644_7530906,-0.09615278,-462.82916,-21.169477,-19.646805
4528932_9582629,-0.047608376,-458.63684,-20.871775,-9.880611
11014466_13502741,-0.04593301,-465.38425,-21.264,-9.915615
13249274_13502741,-0.088988066,-480.84872,-21.901773,-19.555355
14865614_3572028,0.028867483,-449.4898,-20.33022,6.1376886
14409214_3572028,-0.018328547,-435.02954,-19.715397,-3.453385
11324640_13502741,-0.039387465,-448.88647,-20.448055,-7.921005
11791807_13502741,0.015030324,-417.09674,-18.994635,2.732926
12064904_3572028,0.02724415,-457.7668,-20.893946,6.11289
11537002_3572028,-0.0011396408,-456.41245,-20.354177,-0.23524189
4627974_13502741,-0.08159459,-459.38504,-20.916378,-16.500755
17443168_16248518,0.08665055,-443.1221,-20.322718,19.572525
15809126_12062909,-0.05892992,-473.72845,-21.702976,-13.100455
5022632_16248518,-0.039141178,-446.9746,-20.28408,-7.6141267
5022632_7402991,-0.05324614,-456.65906,-20.749342,-10.640708
17557436_16248518,-0.045665264,-503.64923,-22.718212,-11.258559
1729599_16248518,-0.021399736,-475.311,-21.705765,-4.934415
11151990_16248518,-0.01046586,-480.24792,-21.956594,-2.496458
15995548_7402991,-0.010823011,-511.73007,-22.904829,-2.8062658
6247095_7402991,-0.08582723,-478.1162,-21.526026,-18.084545
15006311_8355910,0.038617015,-480.39923,-21.68192,9.42242
6068989_8355910,0.010540187,-456.34772,-20.800707,2.3017259
536433_17017396,-0.008932829,-458.90393,-20.815187,-1.9180017
128426_17017396,0.045311034,-442.0011,-20.107073,9.593864
17341458_17017396,0.008437097,-444.29858,-19.990128,1.6970303
6575483_17017396,-0.05017805,-476.52295,-21.505873,-11.044481
15561179_11285854,-0.092031956,-502.55505,-22.413626,-21.161854
6348576_11285854,-0.067169785,-494.03308,-22.144981,-15.428528
9647072_11285854,-0.025021553,-462.94315,-21.107937,-5.43562
3560973_14064740,-0.09456265,-497.48206,-22.304136,-21.44294
920880_10227512,0.015457034,-470.12976,-21.12723,3.4988346
8186785_4606447,0.03194636,-466.49777,-21.17414,7.375384
2684776_10078117,0.043082118,-461.97522,-20.912643,9.808704
6649270_10078117,0.020755887,-428.33142,-19.21232,3.887205
4264349_14064740,0.023805618,-423.76285,-19.378984,4.5551805
6296416_3016821,-0.09725714,-464.88788,-20.912203,-19.22222
8480868_3414086,0.17017663,-421.9652,-19.5894,39.30872
17115268_5299054,0.06077999,-452.34106,-20.443777,13.416212
13690810_3024792,-0.047041893,-448.47052,-20.745188,-9.664949
10978498_6333493,-0.05217564,-460.68378,-21.070446,-10.997121
16943667_10185357,-0.06570709,-442.2672,-20.346703,-12.747009
4528932_7960008,-0.07500851,-453.83337,-20.686983,-14.927419
5613946_1561785,-0.107022524,-468.80884,-21.314375,-21.959743
10855617_6333493,-0.08665347,-465.72028,-21.184305,-17.888567
14967470_3432343,0.024478078,-433.81854,-19.823122,4.9298067
3179172_7960008,-0.08868575,-468.5359,-21.297459,-18.46914
9754542_10185357,-0.073810935,-444.9945,-20.490065,-14.416501
16600473_14764622,-0.110732794,-441.2059,-20.529371,-20.62306
5280656_14764622,-0.039960623,-460.3689,-20.69877,-8.185293
13871276_14764622,-0.033359766,-462.3253,-20.77408,-6.936956
11628524_12443158,-0.020407915,-488.5242,-22.121765,-4.893341
8693760_14764622,0.09069681,-463.1267,-20.74029,21.438274
16600473_10758350,-0.1114136,-438.62863,-20.505789,-20.698902
2558175_11013824,-0.045166373,-472.70514,-21.270706,-9.77543
9167370_11013824,-0.09630728,-485.62494,-22.109694,-21.455532
543627_11013824,0.06904787,-447.0745,-20.28915,15.257339
543627_12131666,0.03619498,-446.0638,-20.163723,7.607602
5977205_12131666,-0.110794544,-473.7224,-21.765114,-23.533987
587752_11013824,-0.09247851,-479.32715,-21.798761,-20.109844
4467189_11013824,0.08194518,-436.4671,-19.961742,17.781794
4467189_12131666,0.041406274,-438.69714,-19.914026,8.5465
4738051_13545898,0.024692059,-457.90613,-20.533075,5.3063025
12182724_920880,0.018565178,-455.0843,-20.456013,3.9286346
12728930_6698203,-0.04351759,-474.054,-21.593048,-9.716868
9498225_6698203,-0.06613779,-479.64172,-21.865667,-14.820044
16978067_187005,-0.03510344,-466.06403,-21.379465,-7.7480035
12728930_15054489,-0.060815573,-492.4903,-22.365767,-14.335936
3612818_8135204,-0.026543617,-469.02472,-20.872599,-5.608154
7206117_920880,0.010859013,-462.00793,-20.729544,2.3469956
6344678_6698203,-0.008863449,-449.52576,-20.1755,-1.7837498
11048986_17267687,0.07569146,-419.98328,-18.835094,14.4399185
1015454_15985653,-0.039690256,-433.77753,-19.833462,-7.5034146
16666178_13303931,-0.011139393,-440.49167,-19.811216,-2.161285
15746737_15985653,-0.0003502369,-449.02026,-20.517021,-0.072969794
13321306_15985653,0.015905857,-441.9161,-20.294683,3.300136
12621996_13303931,0.0044592023,-438.63284,-19.816761,0.8788159
10034241_13303931,-0.012096524,-442.5716,-20.032425,-2.3957024
16341546_15985653,-0.07329774,-461.10535,-21.163208,-15.177231
8031151_15985653,-0.08002162,-464.99335,-21.212072,-16.545982
2018959_15985653,-0.08306897,-455.32202,-20.834282,-16.581886
15374923_1015454,-0.0428164,-437.65543,-19.95231,-8.169511
2018959_16666178,-0.06609154,-457.07288,-21.098965,-13.784233
15180179_1015454,-0.0024291277,-461.83075,-20.440031,-0.5053396
15374923_16666178,-0.03456819,-435.41034,-19.942656,-6.6405272
2585702_7081948,0.010860443,-450.72595,-20.56477,2.3146365
11537002_13800508,-0.11972213,-490.70526,-22.206867,-26.170864
15845523_7081948,-0.036095023,-475.69977,-21.509752,-8.0553055
14612410_13800508,-0.09385824,-499.80072,-22.421291,-21.502296
15845523_13800508,-0.024918795,-482.56848,-21.826143,-5.777467
13099250_2018959,0.095871806,-446.67938,-20.213226,21.649971
15180179_5745889,-0.05592811,-465.6579,-21.216108,-11.913686
8759007_2018959,0.054750085,-478.6168,-21.845987,13.691363
17378561_5745889,-0.06803155,-471.35214,-21.387053,-14.557325
17537479_2018959,0.08239961,-450.12622,-20.31969,18.530758
15196619_549897,-0.0494771,-478.60846,-21.385406,-10.743706
3127121_549897,-0.09394312,-488.90002,-21.848457,-20.427515
4665397_549897,-0.1295346,-475.37808,-21.594713,-26.726097
11013824_549897,-0.01655984,-447.76248,-20.501959,-3.421516
7938471_17557468,-0.056451082,-485.36548,-21.683928,-12.387846
12131666_549897,-0.056879282,-447.37424,-20.383114,-11.178753
10766330_17557468,-0.043340683,-428.6584,-19.030893,-7.5076118
5716579_549897,-0.0995338,-458.49353,-20.856495,-19.68791
5704614_549897,-0.058950305,-466.06747,-21.057135,-12.328919
16545916_2585702,0.03808832,-435.00592,-19.731722,7.7056894
3189483_10130997,0.0064721107,-423.75122,-19.273275,1.2087936
6092371_2585702,0.061223805,-428.80447,-19.186546,12.003657
2284502_2585702,0.016312659,-436.60898,-19.68461,3.2128572
16545916_16241346,-0.010638595,-423.48575,-19.173967,-1.9159775
8504601_16241346,-0.09371877,-466.79532,-21.05496,-18.524746
7914555_16548533,-0.073444605,-478.14587,-21.986933,-16.167896
15123137_16548533,0.058540046,-435.7926,-19.908512,12.151798
14746003_16548533,-0.06123483,-402.81042,-18.38135,-9.694049
1192554_13684177,-0.0473305,-497.8341,-22.716276,-11.626977
16411198_2426118,-0.022338867,-490.92053,-22.3168,-5.423144
16996592_17406749,0.06464934,-478.93915,-21.777489,16.359997
11918411_17406749,-0.050029874,-498.67346,-22.776735,-12.3155575
16996592_2426118,0.059267163,-476.78418,-21.740158,14.868733
14020069_1542451,0.010130405,-453.7735,-20.350471,2.109361
16886705_9757974,0.009973705,-448.75305,-20.259571,2.063108
8888469_13822157,-0.01415205,-457.3871,-20.56092,-2.9414003
4115704_1542451,0.014425993,-452.92126,-20.353138,3.016439
17065532_1542451,0.0126873255,-454.88818,-20.397026,2.6589625
13891749_17552797,0.0062184334,-436.31882,-19.926023,1.241919
11127203_9757974,0.02163589,-445.54596,-20.094006,4.456253
6358870_9757974,0.016200185,-449.64975,-20.242226,3.3654823
13512590_17552797,0.0024490952,-439.16,-20.051353,0.4932989
2119522_16684758,0.14388764,-420.04474,-19.072947,30.567438
2205351_128426,0.047538877,-432.59354,-19.769678,9.750978
6348576_289398,-0.03074193,-477.5835,-21.623787,-6.967735
13791473_16684758,0.00431633,-456.71704,-21.123827,0.9652176
3464847_16684758,0.09771359,-432.51962,-19.489882,20.568235
16215967_6575483,0.029916644,-449.52936,-20.297935,6.337688
7375891_6575483,0.023308516,-447.9485,-20.244562,4.8737307
2396254_6575483,0.07476187,-448.4768,-20.408714,16.827242
16901344_6575483,0.0041891336,-457.75882,-20.857067,0.9142914
12760639_16314634,-0.09649694,-466.7217,-21.563957,-20.207565
12760639_16780159,-0.11141074,-467.53766,-21.593199,-23.1148
17267687_16780159,-0.027292132,-472.03015,-21.606134,-6.1872416
16825738_16780159,0.025588155,-440.91428,-19.807396,5.0382366
5716579_12774542,0.015531659,-464.87497,-21.258297,3.526299
8823127_12774542,-0.011587739,-461.89374,-21.06185,-2.4906673
11931213_13302256,0.09662902,-442.114,-19.98089,20.963308
17341458_15093283,-0.0062146187,-471.98077,-21.316408,-1.3850149
14011807_7487017,0.003939748,-481.02557,-21.72909,0.9262086
6819234_14584640,0.051740527,-472.28387,-21.661877,12.784194
513182_7361033,0.10271549,-444.27734,-20.02896,22.601234
7104140_14584640,0.0102289915,-465.29263,-21.183044,2.2931986
14011807_13302256,0.018010676,-474.41068,-21.428205,4.1827707
5675932_14973221,0.043708205,-462.75723,-20.789494,9.832557
4143621_17489341,0.049262524,-388.1158,-17.75429,8.146774
17115268_14950464,-0.16997933,-482.49506,-22.018923,-34.606018
15420911_14950464,-0.053280115,-487.6385,-21.716034,-11.540085
3937993_12885931,-0.18582511,-486.25,-22.375736,-38.380165
12930506_17489341,-0.0094509125,-446.77914,-20.419527,-1.8894705
3414086_9403192,-0.03139198,-424.39603,-19.188204,-5.442725
6137024_9076331,0.14523524,-359.31903,-16.325294,22.64085
16432227_16352473,0.111938894,-403.65228,-18.023548,20.462875
13732956_14043538,0.98812854,-47.841915,-2.2086198,202.75629
67985_16369740,0.038279474,-449.18753,-20.277437,8.182859
13769506_13900383,0.09763539,-439.32837,-19.8922,21.320633
6987736_16369740,0.014916241,-449.57434,-20.27967,3.1122828
7222537_6611122,0.031455576,-447.8592,-20.192081,6.568752
7326195_13900383,-0.0022194386,-478.70782,-21.402925,-0.506778
13490347_16369740,0.06541085,-440.1772,-20.196003,14.271812
12443158_16369740,-0.17454088,-510.56885,-23.180231,-39.86226
15985653_13900383,-0.0073422194,-451.6914,-20.569597,-1.5284476
13561587_16369740,0.014463186,-444.57928,-20.256046,3.0090995
